,date,destination,note,origin,price,url
1223,2016-10-25,Chicago,,CDMX,3989.0,http://www.vuelax.com/2016/10/25/cdmx-a-chicago/
1224,2016-10-24,Miami,,CDMX,3630.0,http://www.vuelax.com/2016/10/24/cdmx-a-miami/
1225,2016-10-24,Tokio,,CDMX y muchas ciudades de México,14839.0,http://www.vuelax.com/2016/10/24/cdmx-y-muchas-ciudades-de-mexico-a-tokio-14839/
1226,2016-10-24,Alaska,,"GDL, CDMX",7900.0,http://www.vuelax.com/2016/10/24/gdl-cdmx-a-alaska/
1227,2016-10-24,Alemania,,CDMX,13390.0,http://www.vuelax.com/2016/10/24/cdmx-a-alemania/
1228,2016-10-23,Londres,,CUN,8990.0,http://www.vuelax.com/2016/10/23/cun-a-londres-2/
1229,2016-10-23,Japón,,CDMX,11990.0,http://www.vuelax.com/2016/10/23/cdmx-a-japon/
1230,2016-10-23,Madrid,,CDMX y muchas ciudades de México,14918.0,http://www.vuelax.com/2016/10/23/cdmx-y-muchas-ciudades-de-mexico-a-madrid-14918/
1231,2016-10-23,Barbados,,CDMX,8891.0,http://www.vuelax.com/2016/10/23/cdmx-a-barbados/
1232,2016-10-23,Cuzco,,CDMX,7707.0,http://www.vuelax.com/2016/10/23/cdmx-a-cuzco/
1233,2016-10-22,India,,GDL,11239.0,http://www.vuelax.com/2016/10/22/gdl-a-india/
1234,2016-10-22,Punta Cana,,CDMX,9900.0,http://www.vuelax.com/2016/10/22/puntacana/
1235,2016-10-21,Toronto,,CDMX,6865.0,http://www.vuelax.com/2016/10/21/cdmx-a-toronto-6865/
1236,2016-10-21,Islandia,,L.A.,7499.0,http://www.vuelax.com/2016/10/21/l-a-a-islandia-7453/
1237,2016-10-21,Manchester,,CUN,9571.0,http://www.vuelax.com/2016/10/21/cun-a-manchester/
1238,2016-10-20,Frankfurt,,CDMX y GDL,13600.0,http://www.vuelax.com/2016/10/20/cdmx-y-gdl-a-frankfurt-13600/
1239,2016-10-20,Fukuoka,,CDMX y GDL,11770.0,http://www.vuelax.com/2016/10/20/cdmx-y-gdl-a-fukuoka-11770-mxn/
1240,2016-10-20,Londres,,CUN,8690.0,http://www.vuelax.com/2016/10/20/cun-a-londres/
1241,2016-10-20,Bélgica,,CUN,7618.0,http://www.vuelax.com/2016/10/20/cun-a-belgica/
1242,2016-10-20,NYC,,CDMX,3760.0,http://www.vuelax.com/2016/10/20/cdmx-a-nyc/
1243,2016-10-19,Bangkok y Phuket,,GDL,12487.0,http://www.vuelax.com/2016/10/19/gdl-a-bangkok-y-phuket-12487/
1244,2016-10-19,Miami,,CUN,1990.0,http://www.vuelax.com/2016/10/19/cun-a-miami/
1245,2016-10-18,Vietnam,,CDMX,12193.0,http://www.vuelax.com/2016/10/18/cdmx-a-vietnam/
1246,2016-10-18,Camboya,,CDMX,12255.0,http://www.vuelax.com/2016/10/18/cdmx-a-camboya/
1247,2016-10-18,Los Angeles,,CDMX,4149.0,http://www.vuelax.com/2016/10/18/la/
1248,2016-10-18,Ciudad del Cabo,,CDMX,15115.0,http://www.vuelax.com/2016/10/18/cdmx-a-ciudad-del-cabo/
1249,2016-10-17,San Juan,,CDMX,5320.0,http://www.vuelax.com/2016/10/17/cdmx-a-san-juan/
1250,2016-10-17,Madrid desd,,CUN,12241.0,http://www.vuelax.com/2016/10/17/cun-a-madrid/
1251,2016-10-17,HAWAII DESD,,CDMX,11284.0,http://www.vuelax.com/2016/10/17/cdmx-a-hawaii/
1252,2016-10-16,Corea desd,,CDMX,12807.0,http://www.vuelax.com/2016/10/16/cdmx-a-corea-12807/
1253,2016-10-16,Namibia desd,,CDMX,15791.0,http://www.vuelax.com/2016/10/16/cdmx-a-namibia/
1254,2016-10-16,China desd,,Los Ángeles,6937.0,http://www.vuelax.com/2016/10/16/los-angeles-a-china/
0,2017-12-15,Irlanda,escala larga en Canadá,CDMX,16023.0,http://www.vuelax.com/2017/12/15/cdmx-a-irlanda-escala-larga-en-canada-16023-opcion-de-hostal-desde-353-pesos-la-noche-con-desayuno/
1,2017-12-13,"Hiroshima, Japón",escala larga en Shanghai,GDL,13391.0,http://www.vuelax.com/2017/12/13/cdmx-a-hiroshima-japon-escala-larga-en-shanghai-13391-opcion-de-hostal-desde-437-pesos-la-noche/
2,2017-12-13,"Atenas, Grecia",escala larga en NYC,CDMX,13684.0,http://www.vuelax.com/2017/12/13/cdmx-a-atenas-grecia-escala-larga-en-nyc-13684-opcion-de-hostal-desde-337-pesos-la-noche-con-desayuno-incluido/
3,2017-12-12,Barcelona,escala larga en Praga,Ekaterimburgo,21522.0,http://www.vuelax.com/2017/12/12/cdmx-a-barcelona-barcelona-a-moscu-ekaterimburgo-a-barcelona-escala-larga-en-praga-21522/
4,2017-12-12,Madrid,escala larga en Toronto,CDMX,14313.0,http://www.vuelax.com/2017/12/12/cdmx-a-madrid-escala-larga-en-toronto-14313-opcion-de-hostal-desde-377-pesos-con-desayuno-incluido/
5,2017-12-12,Barcelona,escala larga en Toronto,CDMX,13929.0,http://www.vuelax.com/2017/12/12/cdmx-a-barcelona-escala-larga-en-barcelona-13929-opcion-de-hostal-desde-400-pesos-con-desayuno-incluido/
6,2017-08-04,Madrid,escala en Toronto,Costa Rica,13166.0,http://www.vuelax.com/2017/08/04/cdmx-costa-rica-costa-rica-a-madrid-escala-en-toronto-13166/
7,2017-07-27,Madrid,escala en Toronto,Costa Rica,13147.0,http://www.vuelax.com/2017/07/27/cdmx-costa-rica-costa-rica-a-madrid-escala-en-toronto-13147/
8,2017-07-17,Madrid,escala en Toronto,Costa Rica,13031.0,http://www.vuelax.com/2017/07/17/cdmx-costa-rica-costa-rica-a-madrid-escala-en-toronto-13031/
9,2017-05-30,Madrid,escala en Toronto,"CDMX y 23 ciudades más a Costa Rica, Costa Rica",11277.0,http://www.vuelax.com/2017/05/30/cdmx-y-23-ciudades-mas-a-costa-rica-costa-rica-a-madrid-escala-en-toronto-11277/
10,2017-05-11,"Iquitos, Perú",Amazonas,"CDMX, MTY y GDL",6285.0,http://www.vuelax.com/2017/05/11/cdmx-mty-y-gdl-a-iquitos-peru-amazonas-6285-opcion-de-hostal-desde-137-pesos-la-noche-con-desayuno/
0,2017-12-07,Panamá,,GDL,3790.0,http://www.vuelax.com/2017/12/07/gdl-a-panama-3790-opcion-de-hostal-desde-301-pesos-la-noche-con-desayuno-incluido/
1,2017-11-17,Nueva York,,CDMX y 23 ciudades más,4776.0,http://www.vuelax.com/2017/11/17/cdmx-y-23-ciudades-mas-a-nueva-york-4776/
2,2017-11-10,"París, Francia",,Laredo,9862.0,http://www.vuelax.com/2017/11/10/laredo-a-paris-francia-9862/
3,2017-11-10,"San José, Costa Rica",,GDL,4109.0,http://www.vuelax.com/2017/11/10/gdl-a-san-jose-costa-rica-4109-opcion-de-hostal-desde-152-pesos-la-noche-con-desayuno-incluido/
4,2017-09-13,Montreal,,CUN,4452.0,http://www.vuelax.com/2017/09/13/cun-a-montreal/
5,2017-07-25,Panamá,,CDMX a San José y San José,6546.0,http://www.vuelax.com/2017/07/25/cdmx-a-san-jose-y-san-jose-a-panama-6375-opcion-de-hostal-desde-276-pesos-la-noche-con-desayuno-incluido/
6,2017-05-31,Panamá,,CDMX a San José y San José,5894.0,http://www.vuelax.com/2017/05/31/cdmx-a-san-jose-y-san-jose-a-panama-6720-opcion-de-hostal-desde-276-pesos-la-noche-con-desayuno-incluido/
7,2017-05-31,"Punta Arenas, Chile",,CDMX y GDL,11709.0,http://www.vuelax.com/2017/05/31/cdmx-y-gdl-a-punta-arenas-chile-11160/
8,2017-05-29,"Santa Clara, Cuba",,CDMX,5032.0,http://www.vuelax.com/2017/05/29/cdmx-a-santa-clara-cuba-5032/
9,2017-05-13,París,,CDMX y 23 ciudades más,9968.0,http://www.vuelax.com/2017/05/13/cdmx-y-23-ciudades-mas-a-paris-9968/
10,2017-05-12,"Cataratas de Iguazú, Argentina",,"CDMX, GDL y MTY",11339.0,http://www.vuelax.com/2017/05/12/cdmx-gdl-y-mty-a-cataratas-de-iguazu-argentina-11339-opcion-de-meses-sin-intereses/
11,2017-05-12,Chihuahua y viceversa,,CDMX y GDL,1814.0,http://www.vuelax.com/2017/05/12/cdmx-y-gdl-a-chihuahua-y-viceversa-1814/
12,2017-05-12,"Whitehorse, Yukón, Canadá",,"CDMX, GDL y MTY",12611.0,http://www.vuelax.com/2017/05/12/cdmx-gdl-y-mty-a-whitehorse-yukon-canada-12611/
13,2017-05-09,"El Calafate, Patagonia Argentina",,CDMX,10829.0,http://www.vuelax.com/2017/05/09/cdmx-a-el-calafate-patagonia-argentina-10829/
14,2017-04-28,"San Francisco, CA",,CDMX y 23 ciudades más,3795.0,http://www.vuelax.com/2017/04/28/cdmx-y-23-ciudades-mas-a-san-francisco-ca-3795/
15,2017-04-27,"Toronto, Canadá",,CDMX y 23 ciudades más,8486.0,http://www.vuelax.com/2017/04/27/cdmx-y-23-ciudades-mas-a-toronto-canada-8486-opcion-de-meses-sin-intereses-y-vuelo-directo-cdmx/
16,2017-04-27,"Santa Clara, Cuba",,CDMX,4666.0,http://www.vuelax.com/2017/04/27/cdmx-a-santa-clara-cuba-4666/
17,2017-04-26,"Montreal, Canadá",,CDMX y 23 ciudades más,8367.0,http://www.vuelax.com/2017/04/26/cdmx-y-23-ciudades-mas-a-montreal-canada-8367-opcion-de-hostal-desde-447-pesos-la-noche-con-desayuno-incluido/
18,2017-04-21,Madrid,,CDMX,11866.0,http://www.vuelax.com/2017/04/21/cdmx-a-madrid-11866-opciones-disponibles-en-verano/
19,2017-04-20,Barcelona,,CDMX,11921.0,http://www.vuelax.com/2017/04/20/cdmx-barcelona-11921-opciones-julio-mas/
20,2017-04-19,"El Cairo, Egipto",,"CDMX, MTY, GDL y CUN",10038.0,http://www.vuelax.com/2017/04/19/cdmx-mty-gdl-cun-cairo-egipto-10038-opcion-hostal-desde-153-mxn-la-noche-desayuno/
21,2017-04-19,"San Juan, Puerto Rico",,CDMX,4292.0,http://www.vuelax.com/2017/04/19/cdmx-san-juan-puerto-rico-4292/
22,2017-04-05,"Beirut, Líbano",,CDMX,13219.0,http://www.vuelax.com/2017/04/05/cdmx-beirut-libano-13219-opcion-hostal-desde-555-pesos-la-noche-desayuno-incluido/
23,2017-04-05,"San Francisco, California",,CDMX y GDL,3970.0,http://www.vuelax.com/2017/04/05/cdmx-gdl-san-francisco-california-3970/
24,2017-03-24,Chicago,,"CDMX, GDL y 22 ciudades más",3388.0,http://www.vuelax.com/2017/03/24/cdmx-gdl-22-ciudades-mas-chicago-3388/
25,2017-03-23,"Roma, Italia",,CDMX y 23 ciudades más,16275.0,http://www.vuelax.com/2017/03/23/cdmx-23-ciudades-mas-roma-italia-16275/
26,2017-03-23,"Varadero, Cuba",,CDMX,5526.0,http://www.vuelax.com/2017/03/23/cdmx-varadero-cuba-5526/
27,2017-03-18,"Honolulu, Hawai",,CDMX,10931.0,http://www.vuelax.com/2017/03/18/cdmx-gdl-honolulu-hawai-10931/
28,2017-03-17,"Bali, Indonesia",,CDMX y GDL,13808.0,http://www.vuelax.com/2017/03/17/cdmx-gdl-bali-indonesia-13808/
29,2017-03-14,"Osaka, Japón",,CDMX y GDL,12227.0,http://www.vuelax.com/2017/03/14/cdmx-gdl-osaka-japon-12227/
30,2017-03-10,"Anchorage, Alaska",,CDMX y GDL,9680.0,http://www.vuelax.com/2017/03/10/cdmx-anchorage-alaska-9680/
31,2017-03-08,"El Cairo, Egipto",,"CDMX, MTY, GDL y CUN",9686.0,http://www.vuelax.com/2017/03/08/cdmx-mty-gdl-cun-cairo-egipto-9591-ejemplo-6-noches-hospedaje-desayunos-vuelos-10160-mxn/
32,2017-03-08,"Sydney, Australia",,CDMX,18312.0,http://www.vuelax.com/2017/03/08/cdmx-sydney-australia-18312/
33,2017-02-25,San Francisco,,CDMX y GDL,4110.0,http://www.vuelax.com/2017/02/25/cdmx-gdl-san-francisco-4110/
34,2017-01-21,Nueva Delhi,,CDMX,10921.0,http://www.vuelax.com/2017/01/21/cdmx-nueva-delhi-10921/
35,2017-01-20,"Edimburgo, Escocia",,CDMX,17963.0,http://www.vuelax.com/2017/01/20/cdmx-edimburgo-escocia-17963/
36,2016-12-22,"Santa Clara, Cuba",,CDMX,5438.0,http://www.vuelax.com/2016/12/22/cdmx-santa-clara-cuba-5438/
37,2016-12-01,Cancún en Navidad,,CDMX,2489.0,http://www.vuelax.com/2016/12/01/cdmx-cancun-navidad-2489/
38,2016-11-28,Oranjestad,,CDMX,7564.0,http://www.vuelax.com/2016/11/28/cdmx-a-oranjestad/
39,2016-11-18,Londres,,CDMX,13917.0,http://www.vuelax.com/2016/11/18/cdmx-londres-13917-14-noches-hospedaje-desayunos-vuelo-20197-mxn/
40,2016-11-15,Chetumal,,CDMX,1462.0,http://www.vuelax.com/2016/11/15/cdmx-chetumal-1462/
41,2016-11-08,La Habana,,CDMX,3720.0,http://www.vuelax.com/2016/11/08/cdmx-la-habana-3720-pesos/
